174,"Stony Brook University (Stony Brook)|University at Albany, SUNY (Albany)|University at Buffalo (Buffalo)|State University of New York at Geneseo (Geneseo)|SUNY Broome Community College (Binghamton)|State University of New York at New Paltz (New Paltz)|State University of New York at Cortland (Cortland)|Cornell University (Ithaca)|Syracuse University (Syracuse)|State University of New York at Oswego (Oswego)|Boston University (Boston)|Ithaca College (Ithaca)|State University of New York at Brockport (Brockport)|New York University (New York City)|University of Rochester (Rochester)"
175,North Central College (Naperville)|Moody Bible Institute (Chicago)|Elmhurst College (Elmhurst)|Gordon College (Wenham)|Westmont College (Santa Barbara)|College of DuPage|Benedictine University (Lisle)|Biola University (La Mirada)|Trinity Evangelical Divinity School (Deerfield)|Trinity International University (Deerfield)|Fuller Theological Seminary (Pasadena)|Illinois Wesleyan University (Bloomington)|Dallas Theological Seminary (Dallas)|Gordon–Conwell Theological Seminary (South Hamilton)|Northern Baptist Theological Seminary (Lombard)
176,University of Miami (Coral Gables)|Ohio University (Athens)|University of Cincinnati (Cincinnati)|Ohio State University (Columbus)|Kent State University (Kent)|University of Dayton (Dayton)|Bowling Green State University (Bowling Green)|Wright State University (Dayton)|Xavier University (Cincinnati)|Michigan State University (East Lansing)|Indiana University Bloomington (Bloomington)|Case Western Reserve University (Cleveland)|Purdue University (West Lafayette)|University of Michigan (Ann Arbor)|Northern Kentucky University (Highland Heights)
177,"Rutgers University–New Brunswick (New Brunswick)|The College of New Jersey (Ewing Township)|Montclair State University (Montclair)|Seton Hall University (South Orange)|Pennsylvania State University (University Park)|Kean University (Union)|New Jersey Institute of Technology (Newark)|Rowan University (Glassboro)|Middlesex County College (Edison)|Princeton University (Princeton)|William Paterson University (Wayne)|Ramapo College (Mahwah)|University of Maryland, College Park (College Park)|Monmouth University (West Long Branch)|Temple University (Philadelphia)"
178,Grand Valley State University (Allendale Charter Township)|Saginaw Valley State University (University Center)|Grove City College (Grove City)|Ferris State University (Big Rapids)|Albion College (Albion)|Adrian College (Adrian)|Northwood University (Midland)|Spring Arbor University|Northern Michigan University (Marquette)|Olivet College (Olivet)|Lake Superior State University (Sault Ste. Marie)|Oakland University (Rochester)|Michigan Technological University (Houghton)|Central Michigan University (Mount Pleasant)|Wayne State University (Detroit)
179,DePauw University (Greencastle)|Earlham College (Richmond)|Kenyon College (Gambier)|Wittenberg University (Springfield)|Franklin College (Franklin)|Denison University (Granville)|Butler University (Indianapolis)|Trine University (Angola)|Ball State University (Muncie)|Hanover College (Hanover)|Indiana University Bloomington (Bloomington)|College of Wooster (Wooster)|Oberlin College (Oberlin)|Purdue University (West Lafayette)|Indiana State University (Terre Haute)
180,"University of South Florida Sarasota–Manatee (Sarasota)|Eckerd College (St. Petersburg)|Florida Gulf Coast University (Fort Myers)|Ringling College of Art and Design (Sarasota)|University of Central Florida (Orlando)|University of South Florida (Tampa)|Rollins College (Winter Park)|University of Florida (Gainesville)|Florida International University (Miami)|Florida Polytechnic University (Lakeland)|Florida State University (Tallahassee)|Florida Atlantic University (Boca Raton)|University of West Florida (Pensacola)|University of North Florida (Jacksonville)|State College of Florida, Manatee–Sarasota (Bradenton)"
181,Pacific Lutheran University (Tacoma)|University of Washington|Seattle University (Seattle)|Whitman College (Walla Walla)|Lewis & Clark College (Portland)|Willamette University (Salem)|Seattle Pacific University (Seattle)|Western Washington University (Bellingham)|The Evergreen State College (Olympia)|Gonzaga University (Spokane)|Tacoma Community College (Tacoma)|Whitworth University (Spokane)|Linfield College (McMinnville)|Central Washington University (Ellensburg)|Saint Martin's University (Lacey)
182,High Point University (High Point)|Wake Forest University (Winston-Salem)|Davidson College (Davidson)|Furman University (Greenville)|University of North Carolina at Chapel Hill (Chapel Hill)|Duke University (Durham)|University of North Carolina at Greensboro (Greensboro)|College of Charleston (Charleston)|Campbell University|Appalachian State University (Boone)|Guilford College (Greensboro)|North Carolina Agricultural and Technical State University (Greensboro)|Clemson University (Clemson)|University of North Carolina at Wilmington (Wilmington)|North Carolina State University (Raleigh)
183,"Chapman University (Orange)|Pepperdine University (Malibu)|Occidental College (Los Angeles)|University of Southern California (Los Angeles)|California State University, Northridge (Los Angeles)|Loyola University Chicago (Chicago)|University of California, Los Angeles (Los Angeles)|University of San Diego (San Diego)|San Diego State University (San Diego)|California State University, Los Angeles (Los Angeles)|University of San Francisco (San Francisco)|Marymount California University (Rancho Palos Verdes)|Santa Clara University (Santa Clara)|University of California, Santa Barbara (Santa Barbara)|Gonzaga University (Spokane)"
184,Centre College (Danville)|University of Kentucky (Lexington)|Bellarmine University (Louisville)|Georgetown College (Georgetown)|Berea College (Berea)|Morehead State University (Morehead)|Eastern Kentucky University (Richmond)|Thomas More College (Crestview Hills)|Bluegrass Community and Technical College (Lexington)|Asbury University (Wilmore)|Northern Kentucky University (Highland Heights)|Hanover College (Hanover)|Western Kentucky University (Bowling Green)|University of the Cumberlands (Williamsburg)|Murray State University (Murray)
185,University of Vermont (Burlington)|Southern New Hampshire University (Manchester)|University of Maine (Orono)|Plymouth State University (Plymouth)|University of Massachusetts Amherst|Keene State College (Keene)|Dartmouth College|University of Connecticut (Mansfield)|Saint Anselm College (Manchester)|University of Massachusetts Lowell (Lowell)|New Hampshire Technical Institute (Concord)|Boston University (Boston)|Colby–Sawyer College (New London)|Boston College (Chestnut Hill)|Northeastern University (Boston)
186,"University of Southern California (Los Angeles)|Clemson University (Clemson)|College of Charleston (Charleston)|University of Georgia (Athens)|South Carolina State University (Orangeburg)|Winthrop University (Rock Hill)|Coastal Carolina University (Conway)|University of Tennessee (Knoxville)|Midlands Technical College (West Columbia)|Medical University of South Carolina (Charleston)|Furman University (Greenville)|University of North Carolina at Chapel Hill (Chapel Hill)|University of Maryland, College Park (College Park)|University of South Carolina Upstate (Spartanburg)|University of South Carolina Beaufort"
187,Portland State University (Portland)|University of Oregon (Eugene)|Lewis & Clark College (Portland)|Portland Community College (Portland)|Oregon State University (Corvallis)|Concordia University (Portland)|Western Oregon University (Monmouth)|Oregon Health & Science University (Portland)|Reed College (Portland)|George Fox University (Newberg)|Gonzaga University (Spokane)|Pacific University (Forest Grove)|Willamette University (Salem)|Warner Pacific College (Portland)|Linfield College (McMinnville)
188,"George Mason University (Fairfax)|Virginia Tech|University of Virginia (Charlottesville)|Old Dominion University (Norfolk)|Virginia Commonwealth University (Richmond)|Christopher Newport University (Newport News)|University of Mary Washington (Fredericksburg)|Longwood University (Farmville)|University of Richmond (Richmond)|Bridgewater College (Bridgewater)|George Washington University (Washington, D.C.)|Radford University (Radford)|Washington and Lee University (Lexington city)|Eastern Mennonite University (Harrisonburg)|Northern Virginia Community College (Annandale)"
189,Southern New Hampshire University (Manchester)|Stonehill College (Easton)|Saint Michael's College (Colchester)|University of New Hampshire|Merrimack College (North Andover)|Franklin Pierce University (Rindge)|Plymouth State University (Plymouth)|Assumption College (Worcester)|Rivier University (Nashua)|Colby–Sawyer College (New London)|Keene State College (Keene)|New England College (Henniker)|Bentley University (Waltham)|New Hampshire Technical Institute (Concord)|University of New Hampshire at Manchester (Manchester)
190,"University of Louisiana at Lafayette (Lafayette)|Louisiana Tech University (Ruston)|Tulane University (New Orleans)|University of Alabama (Tuscaloosa)|Southern University and A&M College (Baton Rouge)|University of New Orleans (New Orleans)|University of Mississippi (Oxford)|Southeastern Louisiana University (Hammond)|University of California, Los Angeles (Los Angeles)|LSU Health Sciences Center New Orleans (New Orleans)|University of Texas at Austin (Austin)|Loyola University New Orleans (New Orleans)|Texas A&M University (College Station)|University of Louisiana at Monroe (Monroe)|Baton Rouge Community College (Baton Rouge)"
191,Washington University in St. Louis (St. Louis)|University of Missouri–St. Louis (St. Louis)|University of Missouri (Columbia)|Webster University (Webster Groves)|Maryville University (St. Louis)|St. Louis Community College (St. Louis)|Southern Illinois University Edwardsville (Edwardsville)|Lindenwood University (Saint Charles)|Rockhurst University (Kansas City)|Fontbonne University (St. Louis)|Harris–Stowe State University (St. Louis)|Southeast Missouri State University (Cape Girardeau)|Truman State University (Kirksville)|Missouri State University (Springfield)|Loyola University Chicago (Chicago)
192,Iowa State University (Ames)|University of Northern Iowa (Cedar Falls)|University of Minnesota|University of Illinois at Urbana–Champaign|Kirkwood Community College (Cedar Rapids)|Drake University (Des Moines)|Indiana University Bloomington (Bloomington)|University of Michigan (Ann Arbor)|University of Wisconsin-Madison (Madison)|Purdue University (West Lafayette)|Michigan State University (East Lansing)|Ohio State University (Columbus)|Roy J. and Lucille A. Carver College of Medicine|Des Moines Area Community College (Ankeny)|Northwestern University (Evanston)
193,Muhlenberg College (Allentown)|Franklin & Marshall College (Lancaster)|Dickinson College (Carlisle)|Susquehanna University (Selinsgrove)|McDaniel College (Westminster)|Juniata College (Huntingdon)|Gettysburg College (Gettysburg)|Swarthmore College (Swarthmore)|Haverford College (Haverford)|West Chester University of Pennsylvania (West Chester)|Albright College (Reading)|Widener University (Chester)|Washington College (Chestertown)|Villanova University (Villanova)|Arcadia University
194,"University of the Ozarks (Clarksville)|Alice Lloyd College (Pippa Passes)|Missouri State University (Springfield)|Evangel University (Springfield)|Deep Springs College (Deep Springs, California)|Berea College (Berea)|Webb Institute (Glen Cove)|Oklahoma Wesleyan University (Bartlesville)|Ozarks Technical Community College (Springfield)|Barclay College (Haviland)|Drury University (Springfield)|Southwest Baptist University (Bolivar)|Central Methodist University (Fayette)|Central Christian College of Kansas (McPherson)|Cooper Union (New York City)"
195,Texas Christian University (Fort Worth)|Texas A&M University (College Station)|University of Texas at Austin (Austin)|Texas Tech University (Lubbock)|Baylor College of Medicine|Rice University (Houston)|University of Houston (Houston)|Southern Methodist University (Dallas)|Sam Houston State University (Huntsville)|University of North Texas (Denton)|University of Texas at San Antonio (San Antonio)|University of Mary Hardin–Baylor (Belton)|University of Texas at Dallas (Richardson)|University of Texas at Arlington (Arlington)|Abilene Christian University (Abilene)
196,Babson College (Wellesley)|Brandeis University (Waltham)|Boston College (Chestnut Hill)|Stonehill College (Easton)|Northeastern University (Boston)|Boston University (Boston)|Merrimack College (North Andover)|Suffolk University (Boston)|Assumption College (Worcester)|University of Massachusetts Amherst|University of Massachusetts Lowell (Lowell)|Saint Anselm College (Manchester)|Franklin Pierce University (Rindge)|American International College (Springfield)|Saint Michael's College (Colchester)
197,Trinity University (San Antonio)|Austin College (Sherman)|St. Edward's University|Southwestern Adventist University (Keene)|Texas Lutheran University (Seguin)|Southwestern Assemblies of God University (Waxahachie)|Schreiner University (Kerrville)|Concordia University Texas (Austin)|Baylor University (Waco)|University of Mary Hardin–Baylor (Belton)|Southern Methodist University (Dallas)|University of Texas at Austin (Austin)|University of Dallas (Irving)|Howard Payne University (Brownwood)|McMurry University (Abilene)
198,"Carnegie Mellon University (Pittsburgh)|Pennsylvania State University (University Park)|Duquesne University (Pittsburgh)|University of Pennsylvania (Philadelphia)|University of Maryland, College Park (College Park)|Robert Morris University (Moon)|University of Pittsburgh at Johnstown (Johnstown)|Indiana University of Pennsylvania (Indiana)|University of Pittsburgh at Greensburg (Greensburg)|Community College of Allegheny County (Pittsburgh)|University of Pittsburgh at Bradford (Bradford)|University of Michigan (Ann Arbor)|Carlow University (Pittsburgh)|Slippery Rock University of Pennsylvania|Case Western Reserve University (Cleveland)"
199,Iona College (New Rochelle)|Fordham University (New York City)|Pace University (New York City)|Marymount Manhattan College|St. John's University (Queens)|New York University (New York City)|Hofstra University (Hempstead)|Lehman College (The Bronx)|Hunter College (New York City)|College of Mount Saint Vincent (New York City)|Columbia University|Baruch College (New York City)|City College of New York (New York City)|Seton Hall University (South Orange)|John Jay College of Criminal Justice (New York City)
200,Colorado State University (Fort Collins)|Laramie County Community College (Cheyenne)|Western Wyoming Community College (Rock Springs)|University of Northern Colorado (Greeley)|University of Colorado Boulder (Boulder)|University of Washington|Central Wyoming College (Riverton)|Eastern Wyoming College|Sheridan College (Sheridan)|Casper College (Casper)|University of Colorado Denver (Denver)|Indiana University School of Medicine (Indianapolis)|University of Illinois at Chicago|University of Arkansas for Medical Sciences (Little Rock)|University of Oklahoma Health Sciences Center (Oklahoma City)
201,"St. Olaf College (Northfield)|Hamline University (Saint Paul)|Augsburg College (Minneapolis)|University of St. Thomas (Saint Paul)|Concordia College (Moorhead)|Macalester College (Saint Paul)|College of Saint Benedict (St. Joseph)|Bethel University (Saint Paul)|Carleton College (Northfield)|St. Catherine University (Saint Paul)|Minnesota State University, Mankato (Mankato)|Bethany Lutheran College (Mankato)|Luther College (Decorah)|University of Minnesota|Concordia University (Saint Paul)"
202,Oklahoma State University–Oklahoma City (Oklahoma City)|Oklahoma State University–Stillwater (Stillwater)|University of Central Oklahoma (Edmond)|Oklahoma City University (Oklahoma City)|University of Kansas (Lawrence)|University of Texas at Austin (Austin)|Oklahoma City Community College (Oklahoma City)|Texas Tech University (Lubbock)|Kansas State University (Manhattan)|Texas A&M University (College Station)|University of Tulsa (Tulsa)|Northeastern State University (Tahlequah)|Oklahoma Christian University (Edmond)|East Central University (Ada)|Michael F. Price College of Business (Norman)
203,Birmingham–Southern College (Birmingham)|University of Alabama (Tuscaloosa)|University of Alabama at Birmingham (Birmingham)|Troy University (Troy)|Jacksonville State University (Jacksonville)|University of North Alabama (Florence)|Furman University (Greenville)|University of South Alabama (Mobile)|Jefferson State Community College (Birmingham)|Spring Hill College (Mobile)|University of West Alabama (Livingston)|Auburn University (Auburn)|Alabama State University (Montgomery)|Lawson State Community College|Miles College (Fairfield)
204,Clemson University (Clemson)|University of Alabama (Tuscaloosa)|Troy University (Troy)|University of South Alabama (Mobile)|University of Georgia (Athens)|University of Florida (Gainesville)|Mississippi State University (Starkville)|Auburn University at Montgomery (Montgomery)|Florida State University (Tallahassee)|University of Alabama at Birmingham (Birmingham)|Georgia Institute of Technology (Atlanta)|Tuskegee University (Tuskegee)|University of Tennessee (Knoxville)|Jacksonville State University (Jacksonville)|Alabama State University (Montgomery)
205,Carroll University (Waukesha)|University of Great Falls (Great Falls)|Rocky Mountain College (Billings)|Montana State University (Bozeman)|University of Montana (Missoula)|University of Montana Western (Dillon)|Montana Tech of the University of Montana (Butte)|Montana State University–Northern (Havre)|Lewis–Clark State College (Lewiston)|Montana State University Billings (Billings)|Helena College University of Montana (Helena)|Northwest Nazarene University (Nampa)|Corban University (Salem)|College of Idaho (Caldwell)|Whitworth University (Spokane)
206,"American University (Washington, D.C.)|Gallaudet University (Washington, D.C.)|George Washington University (Washington, D.C.)|Georgetown University (Washington, D.C.)|University of the District of Columbia (Washington, D.C.)|Howard University (Washington, D.C.)|Trinity Washington University (Washington, D.C.)|George Mason University (Fairfax)|Marymount University (Arlington)|University of Maryland, College Park (College Park)|University of Scranton (Scranton)|Goucher College (Baltimore)|Johns Hopkins University (Baltimore)|Dominican House of Studies (Washington, D.C.)|Theological College"
207,"Salisbury University (Salisbury)|Frostburg State University (Frostburg)|Washington College (Chestertown)|University of Maryland, College Park (College Park)|College of Southern Maryland (La Plata)|McDaniel College (Westminster)|Hood College (Frederick)|Towson University (Towson)|University of Maryland, Baltimore County (Baltimore)|Goucher College (Baltimore)|University of Mary Washington (Fredericksburg)|Morgan State University (Baltimore)|University of Maryland, Baltimore (Baltimore)|St. Mary's College of Meycauayan (Meycauayan)|University of Baltimore (Baltimore)"
208,University of Wisconsin–Milwaukee|University of Wisconsin-Madison (Madison)|DePaul University (Chicago)|Loyola University Chicago (Chicago)|Milwaukee School of Engineering (Milwaukee)|Medical College of Wisconsin (Milwaukee)|Milwaukee Area Technical College (Milwaukee)|Concordia University Wisconsin (Mequon)|University of Minnesota|Mount Mary University (Milwaukee)|Cardinal Stritch University (Milwaukee)|University of Illinois at Urbana–Champaign|Alverno College (Milwaukee)|Northwestern University (Evanston)|University of Wisconsin–Whitewater (Whitewater)
209,Boston College (Chestnut Hill)|Boston University (Boston)|Tufts University|University of Massachusetts Boston (Boston)|University of Massachusetts Amherst|Brandeis University (Waltham)|Wentworth Institute of Technology (Boston)|Harvard University (Cambridge)|Babson College (Wellesley)|Simmons College (Boston)|Massachusetts Institute of Technology (Cambridge)|University of Massachusetts Lowell (Lowell)|Bentley University (Waltham)|MCPHS University (Boston)|University of Connecticut (Mansfield)
210,College of Wooster (Wooster)|Denison University (Granville)|Ohio Wesleyan University (Delaware)|Capital University (Columbus)|Otterbein University (Westerville)|Kenyon College (Gambier)|Wright State University (Dayton)|Ohio Northern University (Ada)|University of Dayton (Dayton)|Cedarville University (Cedarville)|DePauw University (Greencastle)|Clark State Community College (Springfield)|Oberlin College (Oberlin)|Urbana University (Urbana)|Baldwin Wallace University (Berea)
211,United States Coast Guard Academy (New London)|United States Naval Academy (Annapolis)|United States Air Force Academy (Colorado Springs)|State University of New York Maritime College (New York City)|United States Military Academy (West Point)|Massachusetts Maritime Academy (Bourne)|California Maritime Academy (Vallejo)|Maine Maritime Academy (Castine)|Webb Institute (Glen Cove)|Goucher College (Baltimore)|Juniata College (Huntingdon)|Great Lakes Maritime Academy (Traverse City)|University of Scranton (Scranton)|Moravian College (Bethlehem)|Elizabethtown College (Elizabethtown)
212,University of Texas at Dallas (Richardson)|University of Texas at Arlington (Arlington)|University of North Texas (Denton)|Dallas Baptist University (Dallas)|Austin College (Sherman)|Southern Methodist University (Dallas)|Trinity University (San Antonio)|North Lake College (Irving)|University of North Texas System (Denton)|Southwestern University (Georgetown)|Dallas Christian College (Dallas)|Thomas Aquinas College (Santa Paula)|Texas Lutheran University (Seguin)|Baylor University (Waco)|Richland College (Dallas)
213,Tulsa Community College (Tulsa)|Oklahoma State University–Tulsa (Tulsa)|University of Oklahoma (Norman)|Oral Roberts University (Tulsa)|Northeastern State University (Tahlequah)|Oklahoma State University–Stillwater (Stillwater)|Rogers State University (Claremore)|University of Central Oklahoma (Edmond)|Oklahoma City University (Oklahoma City)
214,"San Francisco State University (San Francisco)|Santa Clara University (Santa Clara)|University of California, San Francisco (San Francisco)|University of California, Berkeley (Berkeley)|San Jose State University (San Jose)|University of San Francisco School of Nursing and Health Professions (San Francisco)|University of California, Santa Cruz (Santa Cruz)|City College of San Francisco (San Francisco)|Loyola Marymount University (Los Angeles)|University of the Pacific (Stockton)|California State University, East Bay (Hayward)|University of California, Los Angeles (Los Angeles)|Stanford University (Stanford)|University of California, Santa Barbara (Santa Barbara)|University of California, Davis (Davis)"
215,"Baruch College (New York City)|Brooklyn College (Brooklyn)|Hunter College (New York City)|New York City College of Technology (Brooklyn)|Queens College, City University of New York (New York City)|Lehman College (The Bronx)|Borough of Manhattan Community College (New York City)|New York University (New York City)|Fordham University (New York City)|The New School (New York City)|Columbia University|LaGuardia Community College (New York City)|John Jay College of Criminal Justice (New York City)|College of Staten Island (Staten Island)|The Graduate Center, CUNY (New York City)"
216,Baylor University (Waco)|Southern Methodist University (Dallas)|University of Texas at Arlington (Arlington)|Texas Tech University (Lubbock)|University of North Texas (Denton)|University of Texas at Austin (Austin)|Texas A&M University (College Station)|Neeley School of Business (Fort Worth)|Texas Wesleyan University (Fort Worth)|Texas Woman's University (Denton)|Tarrant County College (Fort Worth)|University of Texas at Dallas (Richardson)|Dallas Baptist University (Dallas)|University of Oklahoma (Norman)|University of North Texas Health Science Center (Fort Worth)
217,St. John's University (Queens)|University of St. Thomas (Saint Paul)|Gustavus Adolphus College (St. Peter)|Hamline University (Saint Paul)|Concordia College (Moorhead)|St. Catherine University (Saint Paul)|St. Cloud State University (St. Cloud)|St. Olaf College (Northfield)|The College of St. Scholastica (Duluth)|Bethel University (Saint Paul)|Macalester College (Saint Paul)|Carleton College (Northfield)|Augsburg College (Minneapolis)|Saint Mary's University of Minnesota (Winona)|Metropolitan State University (Saint Paul)
218,"University of California, Santa Barbara (Santa Barbara)|University of California, San Diego (San Diego)|University of California, Riverside (Riverside)|University of California, Irvine (Irvine)|University of California, Davis (Davis)|University of California, Berkeley (Berkeley)|California Polytechnic State University (San Luis Obispo)|University of California, Los Angeles (Los Angeles)|Santa Clara University (Santa Clara)|University of California, Merced (Merced)|California State University, Monterey Bay (Seaside)|San Jose State University (San Jose)|San Francisco State University (San Francisco)|San Diego State University (San Diego)|California State University, Sacramento (Sacramento)"
219,"Saint Mary's College (Notre Dame)|Santa Monica College (Santa Monica)|Santa Clara University (Santa Clara)|University of the Pacific (Stockton)|Mills College (Oakland)|Holy Names University (Oakland)|University of California, Berkeley (Berkeley)|Loyola Marymount University (Los Angeles)|University of San Francisco (San Francisco)|Samuel Merritt University (Oakland)|California State University, East Bay (Hayward)|San Francisco State University (San Francisco)|Diablo Valley College (Pleasant Hill)|Sonoma State University (Rohnert Park)|San Jose State University (San Jose)"
220,Hope College (Holland)|Grand Valley State University (Allendale Charter Township)|Cornerstone University (Grand Rapids Charter Township)|Davenport University (Grand Rapids)|Aquinas College (Grand Rapids)|Grand Rapids Community College (Grand Rapids)|Calvin Theological Seminary (Grand Rapids)|Western Michigan University (Kalamazoo)|Dordt College (Sioux Center)|Central Michigan University (Mount Pleasant)|Ferris State University (Big Rapids)|Trinity Christian College (Palos Heights)|Kuyper College (Grand Rapids)|Michigan State University (East Lansing)|Kalamazoo College (Kalamazoo)
221,Bentley University (Waltham)|Merrimack College (North Andover)|Saint Anselm College (Manchester)|Assumption College (Worcester)|Bridgewater State University (Bridgewater)|Endicott College (Beverly)|Suffolk University (Boston)|College of the Holy Cross (Worcester)|Bryant University (Smithfield)|Wheaton College (Norton)|Tufts University|Saint Michael's College (Colchester)|Worcester State University (Worcester)|Northeastern University (Boston)|Massasoit Community College (Brockton)
222,Amherst College (Amherst)|University of Massachusetts Boston (Boston)|Northeastern University (Boston)|University of Connecticut (Mansfield)|University of Massachusetts Dartmouth (North Dartmouth)|University of Massachusetts Lowell (Lowell)|University of New Hampshire|Westfield State University (Westfield)|Smith College (Northampton)|Tufts University|Hampshire College (Amherst)|Mount Holyoke College (South Hadley)|Harvard University (Cambridge)|Suffolk University (Boston)|Boston University (Boston)
223,"San Diego State University (San Diego)|University of California, San Diego (San Diego)|University of San Francisco (San Francisco)|Santa Clara University (Santa Clara)|Loyola Marymount University (Los Angeles)|San Diego Mesa College (San Diego)|Pepperdine University (Malibu)|Point Loma Nazarene University (San Diego)|San Diego City College (San Diego)|California State University San Marcos (San Marcos)|California Western School of Law (San Diego)|San Diego Miramar College (San Diego)"
224,Stetson University (DeLand)|Flagler College (St. Augustine)|Eckerd College (St. Petersburg)|University of Central Florida (Orlando)|Florida Southern College (Lakeland)|University of Tampa (Tampa)|Saint Leo University (St. Leo)|Valencia College (Orlando)|Barry University (Miami Shores)|Lynn University (Boca Raton)|Nova Southeastern University (Fort Lauderdale)|Palm Beach Atlantic University (West Palm Beach)|Seminole State College of Florida (Sanford)|Florida Institute of Technology (Melbourne)|Full Sail University (Winter Park)
225,"Denison University (Granville)|Gannon University (Erie)|Edinboro University of Pennsylvania (Edinboro)|Community College of Allegheny County (Pittsburgh)|Mercyhurst University (Erie)|Clarion University of Pennsylvania (Clarion)|Alvernia University (Reading)|Duquesne University (Pittsburgh)|Slippery Rock University of Pennsylvania|Wittenberg University (Springfield)|Albright College (Reading)|Ohio Wesleyan University (Delaware)|University of Pittsburgh (Pittsburgh)|Penn State Erie, The Behrend College (Erie)|DePauw University (Greencastle)"
226,University of Florida (Gainesville)|University of Central Florida (Orlando)|University of South Florida (Tampa)|Florida International University (Miami)|Florida Atlantic University (Boca Raton)|University of Miami (Coral Gables)|Florida Gulf Coast University (Fort Myers)|Florida A&M University (Tallahassee)|University of North Florida (Jacksonville)|Tallahassee Community College (Tallahassee)|University of Alabama (Tuscaloosa)|University of Georgia (Athens)|University of West Florida (Pensacola)|Florida State University School of Library & Information Studies (Tallahassee)|Clemson University (Clemson)
227,Temple University (Philadelphia)|Drexel University (Philadelphia)|Villanova University (Villanova)|La Salle University (Philadelphia)|Philadelphia University (Philadelphia)|Community College of Philadelphia (Philadelphia)|University of Pennsylvania (Philadelphia)|Thomas Jefferson University (Philadelphia)|Chestnut Hill College (Philadelphia)|Philadelphia College of Osteopathic Medicine (Philadelphia)|Cabrini College (Radnor)|Rosemont College (Rosemont)|University of the Sciences (Philadelphia)|Widener University (Chester)|Pennsylvania State University (University Park)
228,Suffolk University (Boston)|Boston University (Boston)|Northeastern University (Boston)|Tufts University|Emmanuel College (Boston)|Simmons College (Boston)|Lesley University|University of Massachusetts Boston (Boston)|Brandeis University (Waltham)|Boston College (Chestnut Hill)|University of Massachusetts Amherst|Berklee College of Music (Boston)|Babson College (Wellesley)|Massachusetts College of Art and Design (Boston)|Wheaton College (Norton)
229,University of Minnesota|Hamline University (Saint Paul)|Macalester College (Saint Paul)|Augsburg College (Minneapolis)|St. Catherine University (Saint Paul)|St. Olaf College (Northfield)|Gustavus Adolphus College (St. Peter)|St. Cloud State University (St. Cloud)|College of Saint Benedict (St. Joseph)|Bethel University (Saint Paul)|Concordia University (Saint Paul)|Minnesota State University Moorhead (Moorhead)|Opus College of Business (Minneapolis)|Carleton College (Northfield)|Concordia College (Moorhead)
230,Missouri State University (Springfield)|University of Kansas (Lawrence)|University of Central Missouri (Warrensburg)|University of Missouri–Kansas City (Kansas City)|Truman State University (Kirksville)|Missouri University of Science and Technology (Rolla)|University of Missouri–St. Louis (St. Louis)|Saint Louis University (St. Louis)|University of Illinois at Urbana–Champaign|University of Missouri System (Columbia)|Washington University in St. Louis (St. Louis)|Iowa State University (Ames)|Kansas State University (Manhattan)|Columbia College (Columbia)|University of Nebraska–Lincoln (Lincoln)
231,Whitman College (Walla Walla)|Gonzaga University (Spokane)|Eastern Washington University (Cheney)|Pacific Lutheran University (Tacoma)|Seattle Pacific University (Seattle)|Spokane Community College (Spokane)|University of Puget Sound (Tacoma)|Spokane Falls Community College (Spokane)|Willamette University (Salem)|Western Washington University (Bellingham)|George Fox University (Newberg)|Seattle University (Seattle)|Linfield College (McMinnville)|Washington State University (Pullman)|Northwest University (Kirkland)
232,"James Madison University (Harrisonburg)|George Washington University (Washington, D.C.)|Northern Virginia Community College (Annandale)|Virginia Commonwealth University (Richmond)|Georgetown University (Washington, D.C.)|Virginia Tech|University of Virginia (Charlottesville)|Old Dominion University (Norfolk)|American University (Washington, D.C.)|Marymount University (Arlington)|University of Maryland, College Park (College Park)|University of Mary Washington (Fredericksburg)|Christopher Newport University (Newport News)|The Catholic University of America (Washington, D.C.)|Johns Hopkins University (Baltimore)"
233,"State University of New York at Potsdam (Potsdam)|Rochester Institute of Technology (Rochester)|Rensselaer Polytechnic Institute (Troy)|State University of New York at Canton|St. Lawrence University (Canton)|Union College (Schenectady)|University of Rochester (Rochester)|State University of New York at Plattsburgh (Plattsburgh)|Skidmore College (Saratoga Springs)|Syracuse University (Syracuse)|State University of New York at Geneseo (Geneseo)|State University of New York Polytechnic Institute|Paul Smith's College (Paul Smiths)|University at Albany, SUNY (Albany)|State University of New York at Oswego (Oswego)"
234,Sacred Heart University (Fairfield)|Quinnipiac University (Hamden)|University of Connecticut (Mansfield)|University of Bridgeport (Bridgeport)|Providence College (Providence)|Fordham University (New York City)|Connecticut College (New London)|Marist College (Poughkeepsie)|Southern Connecticut State University (New Haven)|University of New Haven (West Haven)|Eastern Connecticut State University (Windham)|Loyola University Maryland (Baltimore)|Iona College (New Rochelle)|Western Connecticut State University (Danbury)|Trinity College (Hartford)
235,"Oregon State University (Corvallis)|University of Washington|Portland State University (Portland)|Lane Community College (Eugene)|Lewis & Clark College (Portland)|Washington State University (Pullman)|Southern Oregon University (Ashland)|Western Oregon University (Monmouth)|University of California, Los Angeles (Los Angeles)|Willamette University (Salem)|University of Michigan (Ann Arbor)|Stanford University (Stanford)|Oregon Health & Science University (Portland)|Portland Community College (Portland)|University of Oregon School of Architecture and Allied Arts (Eugene)"
