Johns Hopkins University,67,https://www.facebook.com/johnshopkinsuniversity,https://twitter.com/JohnsHopkins
"University of Illinois, Urbana-Champaign",68,https://www.facebook.com/illinois.edu,https://twitter.com/Illinois_Alma
Scripps College,69,https://www.facebook.com/scrippscollege,https://twitter.com/scrippscollege
"University of Wisconsin, Madison",70,https://www.facebook.com/UWMadison,https://twitter.com/UWMadison
Villanova University,71,https://www.facebook.com/VillanovaU,https://twitter.com/VillanovaU
New York University,72,https://www.facebook.com/NYU,https://twitter.com/nyuniversity
University of Washington,73,https://www.facebook.com/UofWA,https://twitter.com/UW
Brandeis University,74,https://www.facebook.com/brandeisuniversity,https://twitter.com/BrandeisU
Wheaton College (IL),75,https://www.facebook.com/wheatoncollege.il,https://twitter.com/WheatonCollege
"University of Texas, Austin",76,https://www.facebook.com/UTAustinTX,https://twitter.com/UTAustin
Lehigh University,77,https://www.facebook.com/lehighu,https://twitter.com/LehighU
University of Southern California,78,https://www.facebook.com/usc,https://twitter.com/USC
Brigham Young University,79,https://www.facebook.com/BYU,https://twitter.com/BYU
Occidental College,80,https://www.facebook.com/occidental,https://twitter.com/OxyNews
Centre College,81,https://www.facebook.com/centre,https://twitter.com/CentreC
"University of Maryland, College Park",82,https://www.facebook.com/UnivofMaryland,https://twitter.com/UofMaryland
Trinity College,83,https://www.facebook.com/TrinityCollege,https://twitter.com/trinitycollege
Connecticut College,84,https://www.facebook.com/ConnecticutCollege,https://twitter.com/ConnCollege
Wofford College,85,https://www.facebook.com/woffordcollege,https://twitter.com/woffordcollege
Santa Clara University,86,https://www.facebook.com/SantaClaraUniversity,https://twitter.com/SantaClaraUniv
University of Florida,87,https://www.facebook.com/uflorida,https://twitter.com/uflorida
Dickinson College,88,https://www.facebook.com/Dickinson,https://twitter.com/DickinsonCol
Boston University,89,https://www.facebook.com/BostonUniversity,https://twitter.com/BU_Tweets
Georgia Institute of Technology,90,https://www.facebook.com/georgiatech,https://twitter.com/GeorgiaTech
DePauw University,91,https://www.facebook.com/DePauwUniversity,https://twitter.com/DePauwU
Earlham College,92,https://www.facebook.com/earlhamcollege,https://twitter.com/earlham1847
Rhodes College,93,https://www.facebook.com/rhodescollege,https://twitter.com/RhodesCollege
University of Georgia,94,https://www.facebook.com/uga.edu,https://twitter.com/universityofga
Denison University,95,https://www.facebook.com/denisonuniversity,https://twitter.com/DenisonU
University of Richmond,96,https://www.facebook.com/universityofrichmond,https://twitter.com/urichmond
Mount Holyoke College,97,https://www.facebook.com/mountholyokecollege,https://twitter.com/mtholyoke
Sewanee-University of the South,98,https://www.facebook.com/sewanee,https://twitter.com/univofthesouth
Sarah Lawrence College,99,https://www.facebook.com/sarahlawrencecollege,https://twitter.com/SarahLawrence
Furman University,100,https://www.facebook.com/FurmanUniversity,https://twitter.com/FurmanU
Southern Methodist University,101,https://www.facebook.com/smudallas,https://twitter.com/SMU
Skidmore College,102,https://www.facebook.com/SkidmoreCollege,https://twitter.com/SkidmoreCollege
Gettysburg College,103,https://www.facebook.com/Gburg.College,https://twitter.com/gettysburg
Pitzer College,104,https://www.facebook.com/PitzerOfficeOfAdmission,https://twitter.com/pitzercollege
Providence College,105,https://www.facebook.com/providencecollege,https://twitter.com/providencecol
Lawrence University,106,https://www.facebook.com/lawrenceuniversity,https://twitter.com/LawrenceUni
"Indiana University, Bloomington",107,https://www.facebook.com/IndianaUniversity,https://twitter.com/IUBloomington
"University of Minnesota, Twin Cities",108,https://www.facebook.com/UofMN,https://twitter.com/UMNews
Saint Olaf College,109,https://www.facebook.com/stolafcollege,https://twitter.com/StOlaf
Hampshire College,110,https://www.facebook.com/hampshirecollege,https://twitter.com/hampshirecolg
Kalamazoo College,111,https://www.facebook.com/KalamazooCollege,https://twitter.com/kcollege
Pepperdine University,112,https://www.facebook.com/pepperdine,https://twitter.com/pepperdine
"University of California, Davis",113,https://www.facebook.com/UCDavis,https://twitter.com/ucdavis
United States Coast Guard Academy,114,https://www.facebook.com/CoastGuardAcademy,https://twitter.com/USCGAcademy
Lewis & Clark College,115,https://www.facebook.com/lewisandclarkcollege,https://twitter.com/lewisandclark
"University of California, Santa Barbara",116,https://www.facebook.com/ucsantabarbara,https://twitter.com/ucsantabarbara
Virginia Tech,117,https://www.facebook.com/virginiatech,https://twitter.com/virginia_tech
"University of Colorado, Boulder",118,https://www.facebook.com/cuboulder,https://twitter.com/CUBoulder
"Purdue University, West Lafayette",119,https://www.facebook.com/PurdueUniversity,https://twitter.com/LifeAtPurdue
Yeshiva University,120,https://www.facebook.com/YeshivaUniversity,https://twitter.com/YUNews
Muhlenberg College,121,https://www.facebook.com/MuhlenbergCollege,https://twitter.com/Muhlenberg
George Washington University,122,https://www.facebook.com/georgewashingtonuniversity,https://twitter.com/GWtweets
University of Redlands,123,https://www.facebook.com/universityofredlands,https://twitter.com/UofRedlands
College of the Atlantic,124,https://www.facebook.com/collegeoftheatlantic,https://twitter.com/collegeatlantic
Bennington College,125,https://www.facebook.com/benningtoncollege,https://twitter.com/AtBennington
"University of California, San Diego",126,https://www.facebook.com/UCSanDiego,https://twitter.com/UCSanDiego
Case Western Reserve University,127,https://www.facebook.com/casewesternreserve,https://twitter.com/cwru
University of Miami,128,https://www.facebook.com/UniversityofMiami,https://twitter.com/univmiami
Virginia Military Institute,129,https://www.facebook.com/vmi1839,https://twitter.com/VMISID
Willamette University,130,https://www.facebook.com/Willamette,https://twitter.com/willamette_u
Rensselaer Polytechnic Institute,131,https://www.facebook.com/RPI.EDU,https://twitter.com/RPInews
Trinity University,132,https://www.facebook.com/TrinityUniversity,https://twitter.com/Trinity_U
Juniata College,133,https://www.facebook.com/juniata,https://twitter.com/juniatacollege
American University,134,https://www.facebook.com/AmericanUniversity,https://twitter.com/AmericanU
University of Delaware,135,https://www.facebook.com/udelaware,https://twitter.com/UDelaware
College of Wooster,136,https://www.facebook.com/CollegeofWooster,https://twitter.com/WoosterEdu
"Texas A&M University, College Station",137,https://www.facebook.com/tamu,https://twitter.com/TAMU
Saint Lawrence University,138,https://www.facebook.com/StLawrenceU,https://twitter.com/StLawrenceU
University of Denver,139,https://www.facebook.com/uofdenver,https://twitter.com/UofDenver
University of Vermont,140,https://www.facebook.com/UniversityofVermont,https://twitter.com/uvmvermont
University of Utah,141,https://www.facebook.com/universityofutah,https://twitter.com/UUtah
Presbyterian College,142,https://www.facebook.com/PresbyterianCollege,https://twitter.com/presbycollege
Drake University,143,https://www.facebook.com/DrakeUniversity,https://twitter.com/DrakeUniversity
"University of California, Irvine",144,https://www.facebook.com/UCIrvine,https://twitter.com/UCIrvine
Ohio Wesleyan University,145,https://www.facebook.com/OhioWesleyanUniversity,https://twitter.com/OhioWesleyan
Clark University,146,https://www.facebook.com/pages/Clark-University/89555183497,https://twitter.com/ClarkUniversity
Tulane University,147,https://www.facebook.com/TulaneU,https://twitter.com/TulaneNews
Grove City College,148,https://www.facebook.com/grovecitycollege,https://twitter.com/GroveCtyCollege
Knox College,149,https://www.facebook.com/KnoxCollege,https://twitter.com/KnoxCollege1837
Fordham University,150,https://www.facebook.com/FordhamUniversity,https://twitter.com/fordhamnotes
Saint Michael's College,151,https://www.facebook.com/SaintMichaelsCollege,https://twitter.com/saintmichaels
Hendrix College,152,https://www.facebook.com/hendrixcollege,https://twitter.com/hendrixcollege
Colorado School of Mines,153,https://www.facebook.com/ColoradoSchoolofMines,https://twitter.com/coschoolofmines
Bard College,154,https://www.facebook.com/BardCollegeNY,https://twitter.com/BARDCollege
"Ohio State University, Columbus",155,https://www.facebook.com/osu,https://twitter.com/OhioState
Creighton University,156,https://www.facebook.com/creightonuniversity,https://twitter.com/Creighton
"California Polytechnic State University, San Luis Obispo",157,https://www.facebook.com/CaliforniaPolytechnic,https://twitter.com/calpoly
Syracuse University,158,https://www.facebook.com/syracuseuniversity,https://twitter.com/SyracuseU
Thomas Aquinas College,159,https://www.facebook.com/ThomasAquinasCollege,https://twitter.com/tacollege
Hobart and William Smith Colleges,160,https://www.facebook.com/hwscolleges,https://twitter.com/HWSColleges
Westmont College,161,https://www.facebook.com/westmont,https://twitter.com/WestmontNews
Saint John's College,162,https://www.facebook.com/stjohnscollege,https://twitter.com/stjohnscollege
Clemson University,163,https://www.facebook.com/clemsonuniv,https://twitter.com/ClemsonNews
University of Connecticut,164,https://www.facebook.com/UConn,https://twitter.com/UConn
Beloit College,165,https://www.facebook.com/BeloitCollege,https://twitter.com/Beloit_College
"Pennsylvania State University, University Park",166,https://www.facebook.com/pennstate,https://twitter.com/penn_state
"North Carolina State University, Raleigh",167,https://www.facebook.com/ncstate,https://twitter.com/NCState
College of New Jersey,168,https://www.facebook.com/tcnjlions,https://twitter.com/TCNJ
Michigan State University,169,https://www.facebook.com/spartans.msu,https://twitter.com/michiganstateu
Loyola University Maryland,170,https://www.facebook.com/LoyolaMaryland,https://twitter.com/LoyolaMaryland
Hampden-Sydney College,171,https://www.facebook.com/HampdenSydneyCollege,https://twitter.com/HSC1776
Hope College,172,https://www.facebook.com/hopecollege,https://twitter.com/HopeCollege
Worcester Polytechnic Institute,173,https://www.facebook.com/wpi.edu,https://twitter.com/WPI
Binghamton University,174,https://www.facebook.com/BinghamtonU,https://twitter.com/binghamtonu
Wheaton College (MA),175,https://www.facebook.com/WheatonCollege,https://twitter.com/wheaton
"Miami University, Oxford",176,https://www.facebook.com/MiamiUniversity,https://twitter.com/MiamiUniversity
"Rutgers University, New Brunswick",177,https://www.facebook.com/RutgersU,https://twitter.com/RutgersU
Hillsdale College,178,https://www.facebook.com/hillsdalecollegemichigan,https://twitter.com/Hillsdale
Wabash College,179,https://www.facebook.com/WabashCollegeNews,https://twitter.com/WabNews
New College of Florida,180,https://www.facebook.com/newcollegeofflorida,https://twitter.com/newcollegeoffl
University of Puget Sound,181,https://www.facebook.com/univpugetsound,https://twitter.com/univpugetsound
Elon University,182,https://www.facebook.com/ElonUniversity,https://twitter.com/elonuniversity
Loyola Marymount University,183,https://www.facebook.com/lmula,https://twitter.com/LoyolaMarymount
Transylvania University,184,https://www.facebook.com/transylvaniauniversity,https://twitter.com/Transy
University of New Hampshire,185,https://www.facebook.com/universityofnewhampshire,https://twitter.com/UofNH
"University of South Carolina, Columbia",186,https://www.facebook.com/uofsc,https://twitter.com/UofSC
University of Portland,187,https://www.facebook.com/universityofportland,https://twitter.com/UPortland
James Madison University,188,https://www.facebook.com/jamesmadisonuniversity,https://twitter.com/JMU
Saint Anselm College,189,https://www.facebook.com/saintanselm,https://twitter.com/saintanselm
Louisiana State University,190,https://www.facebook.com/geauxlsu,https://twitter.com/lsu
Saint Louis University,191,https://www.facebook.com/SaintLouisU,https://twitter.com/SLU_Official
University of Iowa,192,https://www.facebook.com/universityofiowa,https://twitter.com/uiowa
Ursinus College,193,https://www.facebook.com/ursinuscollege,https://twitter.com/UrsinusCollege
College of the Ozarks,194,https://www.facebook.com/CollegeoftheOzarks,https://twitter.com/cofoHardWorkU
Baylor University,195,https://www.facebook.com/BaylorAthletics,https://twitter.com/Baylor
Bentley University,196,https://www.facebook.com/bentleyuniversity,https://twitter.com/bentleyu
Southwestern University,197,https://www.facebook.com/SouthwesternUniversity,https://twitter.com/SouthwesternU
University of Pittsburgh,198,https://www.facebook.com/upitt,https://twitter.com/PittTweet
Manhattan College,199,https://www.facebook.com/ManhattanCollegeEdu,https://twitter.com/ManhattanEdu
University of Wyoming,200,https://www.facebook.com/uwpride,https://twitter.com/UWyonews
Gustavus Adolphus College,201,https://www.facebook.com/gustavusadolphuscollege,https://twitter.com/gustavus
"University of Oklahoma, Norman",202,https://www.facebook.com/uoklahoma,https://twitter.com/UofOklahoma
Samford University,203,https://www.facebook.com/SamfordUniversity?sk=wall,https://twitter.com/samfordu
Auburn University,204,https://www.facebook.com/auburnu,https://twitter.com/AuburnU
Carroll College,205,https://www.facebook.com/carrollcollege,https://twitter.com/CarrollCollege
Catholic University of America,206,https://www.facebook.com/CatholicUniversity,https://twitter.com/CatholicUniv
Saint Mary's College of Maryland,207,https://www.facebook.com/stmarysMD,https://twitter.com/StMarysMD
Marquette University,208,https://www.facebook.com/MarquetteU,https://twitter.com/MarquetteU
Northeastern University,209,https://www.facebook.com/northeastern,https://twitter.com/Northeastern
Wittenberg University,210,https://www.facebook.com/wittenberguniversity,https://twitter.com/wittenberg
